timestamp,energy_generation,hour,day_of_week,month,day_of_year,cloud_cover,temperature,humidity
2021-01-01 00:00:00,0.0,0,4,1,1,0.35367665723356584,7.785364707826194,0.37199629806387297
2021-01-01 01:00:00,0.0,1,4,1,1,0.2485580660782393,6.747738049589609,0.4912361433511912
2021-01-01 02:00:00,12.786452562113038,2,4,1,1,0.4159590873381714,8.982246135709481,0.4144558060329538
2021-01-01 03:00:00,7.052857547246251,3,4,1,1,0.15996757580999196,4.377983792392911,0.2906765593201443
2021-01-01 04:00:00,7.709632157762479,4,4,1,1,0.5502830780616322,5.442658481335498,0.21381420749819866
2021-01-01 05:00:00,0.0,5,4,1,1,0.11094528759339801,8.94658897580949,0.7165418615660621
2021-01-01 06:00:00,0.0,6,4,1,1,0.5098966417920571,4.672872383221128,0.2234155159062237
2021-01-01 07:00:00,5.578267663530215,7,4,1,1,0.17727037947274454,7.535513094434531,0.42199583680358266
2021-01-01 08:00:00,3.7294198129608076,8,4,1,1,0.19829047191334442,2.785399585039694,0.6029450869793725
2021-01-01 09:00:00,0.0,9,4,1,1,0.37623678821354994,7.22410595626434,0.3653538888445847
2021-01-01 10:00:00,0.705785333322423,10,4,1,1,0.5434668040445325,9.108205660215747,0.6059684056424433
2021-01-01 11:00:00,24.683598103458745,11,4,1,1,0.08476376294265023,4.852790674784701,0.47774896160500696
2021-01-01 12:00:00,2.4242447289231728,12,4,1,1,0.3579287927839609,8.083990353001266,0.912741352924273
2021-01-01 13:00:00,0.0,13,4,1,1,0.2733207739503824,7.018053546150563,0.4205258730215997
2021-01-01 14:00:00,0.0,14,4,1,1,0.13437614109485027,1.7693211653744703,0.4757594772469761
2021-01-01 15:00:00,0.0,15,4,1,1,0.35325485000480755,5.657178140405678,0.4727361338207425
2021-01-01 16:00:00,0.0,16,4,1,1,0.13279012143275798,6.723815159539125,0.6143530165503642
2021-01-01 17:00:00,8.443787395037056,17,4,1,1,0.32643436842516804,8.632587197311704,0.7981771629914245
2021-01-01 18:00:00,3.7164146158621714,18,4,1,1,0.1658104012585459,5.7228353397474265,0.43477916096741115
2021-01-01 19:00:00,0.0,19,4,1,1,0.207734214505591,7.8455332761817695,0.281254796438417
2021-01-01 20:00:00,6.277048435511617,20,4,1,1,0.26340848808284784,4.4360994993618075,0.47199467307667536
2021-01-01 21:00:00,9.369621359823592,21,4,1,1,0.39001433036648914,2.1619073916526705,0.42593222276806797
2021-01-01 22:00:00,0.4846193198108207,22,4,1,1,0.15364547000727538,-0.21522383469659445,0.5168110335185586
2021-01-01 23:00:00,6.450235218529336,23,4,1,1,0.30550235119832064,3.349990404374274,0.5717268942913244
2021-01-02 00:00:00,0.0,0,5,1,2,0.203313881265596,-0.4114079759372764,0.4382820737782428
2021-01-02 01:00:00,8.150519057809259,1,5,1,2,0.18387687608823067,1.326213558932602,0.2099471890977202
2021-01-02 02:00:00,9.909323101050473,2,5,1,2,0.36782408723548077,-3.156101079629037,0.5878586119265198
2021-01-02 03:00:00,4.786018043016879,3,5,1,2,0.20209676646387698,2.8519967851302863,0.7337283403435403
2021-01-02 04:00:00,8.159576102058455,4,5,1,2,0.18633950452881945,0.7689458480881708,0.2572328682157716
2021-01-02 05:00:00,4.810920352498231,5,5,1,2,0.2835202997539891,4.182892784309203,0.5265924263422791
2021-01-02 06:00:00,0.0,6,5,1,2,0.10039930306621214,5.364861446570304,0.1597521991270409
2021-01-02 07:00:00,0.0,7,5,1,2,0.20772938916523406,0.4858925657849795,0.38431859931500617
2021-01-02 08:00:00,7.17622858226815,8,5,1,2,0.3096377073595142,9.474423838116152,0.6435252877497366
2021-01-02 09:00:00,0.0,9,5,1,2,0.0443858001226034,9.343805611589389,0.1406138186007967
2021-01-02 10:00:00,0.0,10,5,1,2,0.12457921344554526,4.776857401837049,0.730851603475044
2021-01-02 11:00:00,4.9243504151953,11,5,1,2,0.21100332015818626,6.793505345011553,0.3938164865700158
2021-01-02 12:00:00,6.1161593653263004,12,5,1,2,0.3581887554246956,5.873307782283121,0.7453281648264763
2021-01-02 13:00:00,0.0,13,5,1,2,0.6522422663601021,3.514473686676407,0.3391513291652576
2021-01-02 14:00:00,0.0,14,5,1,2,0.16226602605678067,0.94137283392421,0.1271156339624964
2021-01-02 15:00:00,4.063694504461871,15,5,1,2,0.0694242954698856,3.412534925861851,0.6323461915031724
2021-01-02 16:00:00,0.0,16,5,1,2,0.076848080809821,3.6535553316851614,0.7827371100175387
2021-01-02 17:00:00,9.248837445548222,17,5,1,2,0.1744335165862888,8.887356584411686,0.4576131695327907
2021-01-02 18:00:00,1.7185278915304698,18,5,1,2,0.5434537469656785,9.116130820994776,0.5568556473073003
2021-01-02 19:00:00,9.650619828084729,19,5,1,2,0.061653913446673224,1.7280534936133636,0.6993788323064211
2021-01-02 20:00:00,0.0,20,5,1,2,0.23568650663126414,5.177816412682085,0.49187290056188515
2021-01-02 21:00:00,0.19630258155992378,21,5,1,2,0.31329412667520323,6.40689453428857,0.8826028277514592
2021-01-02 22:00:00,0.0,22,5,1,2,0.15258331470398612,13.660844539680872,0.27083431549006004
2021-01-02 23:00:00,0.0,23,5,1,2,0.38688633601837824,0.49610883292317265,0.638265022909785
2021-01-03 00:00:00,0.0,0,6,1,3,0.4845897602554896,11.68765700171543,0.5708995379748185
2021-01-03 01:00:00,0.0,1,6,1,3,0.09593877797328496,4.804623863031372,0.31930837340426244
2021-01-03 02:00:00,0.0,2,6,1,3,0.3662241584833629,2.9769083166502224,0.31415513678951557
2021-01-03 03:00:00,0.0,3,6,1,3,0.29837284269070247,1.901185368619509,0.7122633512706882
2021-01-03 04:00:00,1.6440273843059656,4,6,1,3,0.2237663665214278,2.576220938815778,0.2547801531390331
2021-01-03 05:00:00,0.0,5,6,1,3,0.1642916485213648,9.064916247121314,0.8352103661288438
2021-01-03 06:00:00,0.0,6,6,1,3,0.46138582746288664,8.888991935478433,0.8013559555408037
2021-01-03 07:00:00,10.082542393669907,7,6,1,3,0.09832146075036968,5.502289848823335,0.7488444779144134
2021-01-03 08:00:00,3.637166988455858,8,6,1,3,0.179247512983417,6.013144420683993,0.11556076505474655
2021-01-03 09:00:00,0.0,9,6,1,3,0.34301873259799726,6.231012600720849,0.6093109049133615
