timestamp,energy_generation,hour,day_of_week,month,day_of_year,cloud_cover,temperature,humidity
2020-01-01 00:00:00,0.7553847030510892,0,2,1,1,0.35367665723356584,0.4792480237276644,0.5028560627047317
2020-01-01 01:00:00,4.3835079878597005,1,2,1,1,0.2485580660782393,8.814082752663523,0.5360239661790468
2020-01-01 02:00:00,0.0,2,2,1,1,0.4159590873381714,7.164002426287837,0.5143265484578103
2020-01-01 03:00:00,17.064864137524292,3,2,1,1,0.15996757580999196,-1.8373170251284456,0.626329269832315
2020-01-01 04:00:00,3.4800898420392428,4,2,1,1,0.5502830780616322,5.845078933537937,0.5902522734038305
2020-01-01 05:00:00,1.2166115341843728,5,2,1,1,0.11094528759339801,8.777548130960525,0.4850746897306262
2020-01-01 06:00:00,0.0,6,2,1,1,0.5098966417920571,1.1307520859552733,0.21621653544295497
2020-01-01 07:00:00,0.0,7,2,1,1,0.17727037947274454,8.153957868509842,0.6137496307749659
2020-01-01 08:00:00,18.957429390997646,8,2,1,1,0.19829047191334442,0.21224379141215177,0.22619491744760276
2020-01-01 09:00:00,3.5292649886806204,9,2,1,1,0.37623678821354994,4.577136214630076,0.1934375994452183
2020-01-01 10:00:00,2.5692009112364578,10,2,1,1,0.5434668040445325,6.845810863862133,0.638303238660142
2020-01-01 11:00:00,0.0,11,2,1,1,0.08476376294265023,4.462171182462288,0.5321439692233164
2020-01-01 12:00:00,3.0596989960010426,12,2,1,1,0.3579287927839609,8.754421347489593,0.34496244131688314
2020-01-01 13:00:00,6.952467418301959,13,2,1,1,0.2733207739503824,0.9774511696210304,0.16510611455461296
2020-01-01 14:00:00,5.259532198578228,14,2,1,1,0.13437614109485027,7.6672175356689145,0.472173497568437
2020-01-01 15:00:00,0.0,15,2,1,1,0.35325485000480755,5.3802307032297865,0.6216401807269281
2020-01-01 16:00:00,10.695846535655756,16,2,1,1,0.13279012143275798,2.663849018360867,0.4663638692179961
2020-01-01 17:00:00,0.0,17,2,1,1,0.32643436842516804,6.537786586079516,0.5647452768742467
2020-01-01 18:00:00,0.6641129937923635,18,2,1,1,0.1658104012585459,5.010514954943806,0.4427421821789087
2020-01-01 19:00:00,3.7534932726496115,19,2,1,1,0.207734214505591,9.660191869976028,0.37163710139290573
2020-01-01 20:00:00,2.964997752976626,20,2,1,1,0.26340848808284784,6.971739841214002,0.058328191691429124
2020-01-01 21:00:00,0.0,21,2,1,1,0.39001433036648914,6.4594684794154436,0.4931789643374234
2020-01-01 22:00:00,10.722625049279172,22,2,1,1,0.15364547000727538,3.2026541932103374,0.7325896977845856
2020-01-01 23:00:00,0.0,23,2,1,1,0.30550235119832064,5.6612190770606725,0.3906414334708439
2020-01-02 00:00:00,2.274913108079961,0,3,1,2,0.203313881265596,3.533507599235521,0.5021695713218627
2020-01-02 01:00:00,0.0,1,3,1,2,0.18387687608823067,5.072108594594366,0.3840753850678063
2020-01-02 02:00:00,0.0,2,3,1,2,0.36782408723548077,8.995047873757784,0.441393866938435
2020-01-02 03:00:00,0.0,3,3,1,2,0.20209676646387698,4.401736965699197,0.29498800334785474
2020-01-02 04:00:00,0.0,4,3,1,2,0.18633950452881945,0.9205222954806995,0.7028321329161307
2020-01-02 05:00:00,0.0,5,3,1,2,0.2835202997539891,6.742582186965247,0.6289923450124637
2020-01-02 06:00:00,10.990356160409805,6,3,1,2,0.10039930306621214,7.619536747998497,0.578817557417461
2020-01-02 07:00:00,17.312709167853765,7,3,1,2,0.20772938916523406,10.025890838046472,0.5464719115607874
2020-01-02 08:00:00,8.96938982835073,8,3,1,2,0.3096377073595142,7.85211541277691,0.24456553968376207
