timestamp,energy_generation,hour,day_of_week,month,day_of_year,wind_speed,wind_direction,pressure
2021-01-01 00:00:00,27.873587797384733,0,4,1,1,7.18103816960771,255.45304699205786,1000.1442287885742
2021-01-01 01:00:00,3.717329571995202,1,4,1,1,4.483394190646763,36.73611195719461,1020.3579588020032
2021-01-01 02:00:00,0.0,2,4,1,1,4.146850753112861,1.0756329928831576,1010.6192522199407
2021-01-01 03:00:00,0.0,3,4,1,1,4.146906882995402,69.08447606779856,1005.7287198252355
2021-01-01 04:00:00,0.0,4,4,1,1,13.949143236691953,67.87148241787767,1018.1310007950319
2021-01-01 05:00:00,0.0,5,4,1,1,8.600118692892666,65.70629879038303,1000.9991101579956
2021-01-01 06:00:00,0.0,6,4,1,1,3.393234005222697,183.5180347427028,1014.7903825464341
2021-01-01 07:00:00,7.898997904245876,7,4,1,1,7.4094434202936394,187.2304069124385,1010.3454933755183
2021-01-01 08:00:00,3.448287214388013,8,4,1,1,5.996880792193941,260.28793681512195,1023.7252534668125
2021-01-01 09:00:00,0.0,9,4,1,1,0.6477448304717562,72.52841266927595,1021.9189143810485
2021-01-01 10:00:00,0.0,10,4,1,1,2.0137268480631185,33.3575849682017,1013.908661070173
2021-01-01 11:00:00,5.29193420447892,11,4,1,1,6.31849691204449,239.79287437525898,1015.8092499244995
2021-01-01 12:00:00,15.58140222098017,12,4,1,1,13.095530602450586,174.23892825692275,1018.98604886019
2021-01-01 13:00:00,0.0,13,4,1,1,4.1755565548774385,239.87543401572134,1012.9089943598497
2021-01-01 14:00:00,0.0,14,4,1,1,3.174082317162911,137.06648810873386,1004.8230050772672
2021-01-01 15:00:00,0.0,15,4,1,1,5.442022624416497,270.2863924015036,1008.1708759628291
2021-01-01 16:00:00,0.019026707977824395,16,4,1,1,3.0158534421542926,245.736279936853,1000.794232816244
2021-01-01 17:00:00,0.15560500948592393,17,4,1,1,3.9532241434175655,234.1230679127575,1022.2540843333032
2021-01-01 18:00:00,0.0,18,4,1,1,4.947907436820794,9.924941995662419,1016.9790327432833
2021-01-01 19:00:00,0.0,19,4,1,1,1.9204119145316505,308.9246971336641,1008.7692409154413
2021-01-01 20:00:00,0.0,20,4,1,1,8.910180282639418,135.57852844153743,1005.7513886274797
2021-01-01 21:00:00,0.0,21,4,1,1,1.6055443388371202,48.821595216908015,1015.3632186549644
2021-01-01 22:00:00,0.0,22,4,1,1,1.4183803315040202,272.01186796988674,998.8701911799075
2021-01-01 23:00:00,0.0,23,4,1,1,5.801851253664404,175.13097172265526,1002.3132287736576
2021-01-02 00:00:00,0.0,0,5,1,2,8.440061423937152,11.521937407405716,1012.8041349394695
2021-01-02 01:00:00,0.0,1,5,1,2,5.693506723071211,281.4737291096545,1037.411034225435
2021-01-02 02:00:00,0.0,2,5,1,2,4.565337531253802,156.6134866987736,1017.523940934578
2021-01-02 03:00:00,0.14617266485486666,3,5,1,2,3.9221443049504225,271.77333704923075,1014.8529919774464
2021-01-02 04:00:00,0.6083826230738101,4,5,1,2,3.4197294920599512,272.0127669922122,1001.2921822853626
2021-01-02 05:00:00,11.81125559674702,5,5,1,2,10.313397901558348,35.97703575471631,1003.669666356401
2021-01-02 06:00:00,0.0,6,5,1,2,6.363131818169766,220.76129634040925,1026.5631221736185
2021-01-02 07:00:00,0.0,7,5,1,2,3.6519564409759626,129.6493431955274,1008.3810775621766
2021-01-02 08:00:00,0.0,8,5,1,2,2.8098195879346717,196.70468184203878,1013.7065431645642
2021-01-02 09:00:00,1.686182472334591,9,5,1,2,7.762856870123621,31.87691246586366,1018.9180932530094
2021-01-02 10:00:00,12.428774394171532,10,5,1,2,10.150325020206653,211.74608129641877,1008.7995372937266
2021-01-02 11:00:00,0.0,11,5,1,2,9.543629345408666,279.91440827056005,1007.9230466970796
2021-01-02 12:00:00,0.0,12,5,1,2,2.403141144634041,355.2529694562576,995.7522016037103
2021-01-02 13:00:00,0.0,13,5,1,2,3.895493403862873,115.30063794085154,1000.8419356133944
2021-01-02 14:00:00,0.4955807081623769,14,5,1,2,3.3643049025602956,55.844910309305234,1018.8682102315702
2021-01-02 15:00:00,1.0949068884626343,15,5,1,2,4.3148643473579655,131.72443301707688,1008.6146119024993
2021-01-02 16:00:00,17.95343957424251,16,5,1,2,8.853265570089768,6.948894410591744,1019.6849710483871
2021-01-02 17:00:00,0.0,17,5,1,2,12.306787371621631,147.15839596742836,997.1521080929492
2021-01-02 18:00:00,0.0,18,5,1,2,6.535461420925496,329.25221457193453,1021.113258189848
2021-01-02 19:00:00,0.0,19,5,1,2,2.8945338692766516,69.96639388481773,1012.6034525081981
2021-01-02 20:00:00,0.0,20,5,1,2,4.862525894666712,171.97907343225415,998.2933674865901
2021-01-02 21:00:00,6.187823959588838,21,5,1,2,13.837618605220754,206.14213928803187,1024.291906504543
2021-01-02 22:00:00,5.001416162541852,22,5,1,2,5.3447658046615585,64.7665631586848,998.9333982065061
2021-01-02 23:00:00,0.5132273713086246,23,5,1,2,3.9290541077267314,118.83798853223645,1023.7730127747958
2021-01-03 00:00:00,0.9136172621544579,0,6,1,3,4.196557835403835,328.08872069711936,1012.676850215197
2021-01-03 01:00:00,13.116975862252842,1,6,1,3,6.514540092144037,106.46234580435232,1004.0633393764433
2021-01-03 02:00:00,0.0,2,6,1,3,2.476895203515788,228.7306868338648,1031.4840440228318
2021-01-03 03:00:00,0.36328757485731933,3,6,1,3,3.2975913543700877,49.302690737993366,1017.0522961730076
2021-01-03 04:00:00,10.08107216304493,4,6,1,3,9.449317180722751,241.15204056333738,1025.1473255717126
2021-01-03 05:00:00,1.8341823128811041,5,6,1,3,6.384382845969192,100.4919875864856,1017.3259212802982
2021-01-03 06:00:00,0.0,6,6,1,3,5.385482521436639,83.25460142367703,1010.8355610705592
2021-01-03 07:00:00,0.0,7,6,1,3,9.768040694037103,44.69946541855101,1004.292570455417
